File Name,Scan Method,Image Number,Replicate Number,Visit Number,Shoe Number,Shoe Make/Model,Shoe Size,Worker Names,Shoe Color,Foot
036285L_20180131_2_2_1_csafe_hanrahan.tiff,2D Scanner,2,1,1,36,Adidas/Seeley,7.5 W,csafe_hanrahan,Grey,L
115334L_20180214_2_2_1_csafe_jekruse.tiff,2D Scanner,2,1,1,115,Nike/Winflo 4,10.5 M,csafe_jekruse,Athracite/dark grey-black,L
122095L_20180404_2_2_1_csafe_tpashek.tiff,2D Scanner,2,1,2,122,Nike/Winflo 4,8 W,csafe_tpashek,Black/white-dark grey,L
018980L_20180124_2_2_2_csafe_bryson.tiff,2D Scanner,2,2,1,18,Nike/Winflo 4,10 M,csafe_bryson,Athracite/dark grey-black,L
020544L_20180411_2_2_1_csafe_hanrahan.tiff,2D Scanner,2,1,3,20,Nike/Winflo 4,8 W,csafe_hanrahan,Black/white-dark grey,L
037891R_20180131_2_1_2_csafe_jekruse.tiff,2D Scanner,1,2,1,37,Nike/Winflo 4,10 M,csafe_jekruse,Black/white-dark grey,R
133942L_20180404_2_1_1_csafe_hanrahan.tiff,2D Scanner,1,1,2,133,Nike/Winflo 4,8.5 W,csafe_hanrahan,Black/white-dark grey,L
087785R_20180321_2_2_2_csafe_tpashek.tiff,2D Scanner,2,2,2,87,Adidas/Seeley,7.5 W,csafe_tpashek,Grey,R
014318R_20180228_2_2_2_csafe_boekhoff.tiff,2D Scanner,2,2,2,14,Nike/Winflo 4,8.5 W,csafe_boekhoff,Glacier-grey/black-anthracite,R
094265L_20180509_2_1_2_tiltonm.tiff,2D Scanner,1,2,3,94,Nike/Winflo 4,8.5 W,tiltonm,Black/white-racer pink,L
039341R_20180418_2_2_2_csafe_jekruse.tiff,2D Scanner,2,2,3,39,Nike/Winflo 4,10.5 M,csafe_jekruse,Athracite/dark grey-black,R
021345L_20180418_2_1_2_csafe_tpashek.tiff,2D Scanner,1,2,3,21,Nike/Winflo 4,8.5 W,csafe_tpashek,Glacier-grey/black-anthracite,L
105557L_20180214_2_2_2_csafe_jekruse.tiff,2D Scanner,2,2,1,105,Nike/Winflo 4,10.5 M,csafe_jekruse,Binary Blue/white-black,L
007961L_20180411_2_1_2_csafe_jekruse.tiff,2D Scanner,1,2,3,7,Adidas/Seeley,10 M,csafe_jekruse,Blue night/running-white,L
072299R_20180425_2_1_1_jekruse.tiff,2D Scanner,1,1,3,72,Adidas/Seeley,7 W,jekruse,Black,R
157754L_20180221_2_2_2_csafe_hanrahan.tiff,2D Scanner,2,2,1,157,Nike/Winflo 4,8.5 W,csafe_hanrahan,Black/white-dark grey,L
023244R_20180411_2_2_2_csafe_hanrahan.tiff,2D Scanner,2,2,3,23,Nike/Winflo 4,8 W,csafe_hanrahan,Black/white-dark grey,R
050277R_20180319_2_1_1_csafe_bpbryson.tiff,2D Scanner,1,1,2,50,Nike/Winflo 4,10 M,csafe_bpbryson,Athracite/dark grey-black,R
007414R_20180411_2_2_2_csafe_jekruse.tiff,2D Scanner,2,2,3,7,Adidas/Seeley,10 M,csafe_jekruse,Blue night/running-white,R
070041L_20180207_2_1_1_csafe_jekruse.tiff,2D Scanner,1,1,1,70,Nike/Winflo 4,10 M,csafe_jekruse,Binary Blue/white-black,L
095301L_20180214_2_2_1_csafe_hanrahan.tiff,2D Scanner,2,1,1,95,Nike/Winflo 4,8 W,csafe_hanrahan,Black/white-racer pink,L
117217L_20180214_2_1_2_csafe_hanrahan.tiff,2D Scanner,1,2,1,117,Nike/Winflo 4,8.5 W,csafe_hanrahan,Black/white-dark grey,L
020574R_20171030_2_1_2_csafe_tpashek.tiff,2D Scanner,1,2,0,20,Nike/Winflo 4,8 W,csafe_tpashek,Black/white-dark grey,R
144363L_20180221_2_1_1_csafe_dtmartin.tiff,2D Scanner,1,1,1,144,Nike/Winflo 4,10.5 M,csafe_dtmartin,Black/white-dark grey,L
083929R_20180111_2_1_2_csafe_hanrahan.tiff,2D Scanner,1,2,0,83,Nike/Winflo 4,8 W,csafe_hanrahan,Black/white-racer pink,R
031126L_20171110_2_1_1_csafe_bpbryson.tiff,2D Scanner,1,1,0,31,Nike/Winflo 4,10 M,csafe_bpbryson,Athracite/dark grey-black,L
066991R_20180328_2_1_1_csafe_tpashek.tiff,2D Scanner,1,1,2,66,Nike/Winflo 4,8.5 W,csafe_tpashek,Black/white-dark grey,R
148647R_20180404_2_2_1_csafe_tpashek.tiff,2D Scanner,2,1,2,148,Nike/Winflo 4,8 W,csafe_tpashek,Black/white-dark grey,R
138432R_20180502_2_1_1_jekruse.tiff,2D Scanner,1,1,3,138,Adidas/Seeley,10.5 M,jekruse,Black,R
063912L_20180112_2_1_2_csafe_jekruse.tiff,2D Scanner,1,2,0,63,Nike/Winflo 4,10.5 M,csafe_jekruse,Athracite/dark grey-black,L
144088R_20180409_2_2_1_csafe_bpbryson.tiff,2D Scanner,2,1,2,144,Nike/Winflo 4,10.5 M,csafe_bpbryson,Black/white-dark grey,R
044022R_20180319_2_1_2_csafe_bpbryson.tiff,2D Scanner,1,2,2,44,Adidas/Seeley,10.5 M,csafe_bpbryson,Grey,R
135791R_20180509_2_1_1_jekruse.tiff,2D Scanner,1,1,3,135,Nike/Winflo 4,10.5 M,jekruse,Black/white-dark grey,R
053470L_20180124_2_1_2_csafe_hanrahan.tiff,2D Scanner,1,2,1,53,Nike/Winflo 4,8 W,csafe_hanrahan,Black/white-racer pink,L
102154L_20180509_2_1_2_jekruse.tiff,2D Scanner,1,2,3,102,Nike/Winflo 4,10.5 M,jekruse,Athracite/dark grey-black,L
031386R_20180131_2_1_1_csafe_jekruse.tiff,2D Scanner,1,1,1,31,Nike/Winflo 4,10 M,csafe_jekruse,Athracite/dark grey-black,R
007961L_20180228_2_2_1_csafe_jekruse.tiff,2D Scanner,2,1,2,7,Adidas/Seeley,10 M,csafe_jekruse,Blue night/running-white,L
121753L_20180502_2_2_2_jekruse.tiff,2D Scanner,2,2,3,121,Adidas/Seeley,7.5 W,jekruse,Black,L
085767R_20180425_2_2_2_csafe_jekruse.tiff,2D Scanner,2,2,3,85,Adidas/Seeley,10 M,csafe_jekruse,Grey,R
022867R_20180124_2_1_1_csafe_bryson.tiff,2D Scanner,1,1,1,22,Nike/Winflo 4,10.5 M,csafe_bryson,Black/white-dark grey,R
019979R_20180124_2_1_1_csafe_tpashek.tiff,2D Scanner,1,1,1,19,Nike/Winflo 4,8 W,csafe_tpashek,Black/white-dark grey,R
014318R_20180228_2_2_1_csafe_boekhoff.tiff,2D Scanner,2,1,2,14,Nike/Winflo 4,8.5 W,csafe_boekhoff,Glacier-grey/black-anthracite,R
088621L_20180425_2_1_1_csafe_boekhoff.tiff,2D Scanner,1,1,3,88,Nike/Winflo 4,8 W,csafe_boekhoff,Black/white-racer pink,L
114489L_20180214_2_1_1_csafe_boekhoff.tiff,2D Scanner,1,1,1,114,Nike/Winflo 4,8.5 W,csafe_boekhoff,Black/white-dark grey,L
077082L_20180207_2_2_1_csafe_jekruse.tiff,2D Scanner,2,1,1,77,Adidas/Seeley,10.5 M,csafe_jekruse,OG ADV,L
160138R_20180113_2_1_2_Silerio.tiff,2D Scanner,1,2,0,160,Adidas/Seeley,10.5 M,Silerio,Grey,R
029960L_20180305_2_1_1_csafe_bpbryson.tiff,2D Scanner,1,1,2,29,Nike/Winflo 4,10.5 M,csafe_bpbryson,Athracite/dark grey-black,L
021345L_20180124_2_1_1_csafe_tpashek.tiff,2D Scanner,1,1,1,21,Nike/Winflo 4,8.5 W,csafe_tpashek,Glacier-grey/black-anthracite,L
058169L_20180307_2_1_2_csafe_hanrahan.tiff,2D Scanner,1,2,2,58,Adidas/Seeley,7 W,csafe_hanrahan,Grey,L
045684L_20180418_2_1_2_csafe_tpashek.tiff,2D Scanner,1,2,3,45,Nike/Winflo 4,8 W,csafe_tpashek,Black/white-dark grey,L
150455L_20180502_2_2_2_jekruse.tiff,2D Scanner,2,2,3,150,Adidas/Seeley,10 M,jekruse,Black,L
055868L_20180319_2_1_2_csafe_bpbryson.tiff,2D Scanner,1,2,2,55,Nike/Winflo 4,10.5 M,csafe_bpbryson,Black/white-dark grey,L
012550L_20180502_2_1_1_csafe_jekruse.tiff,2D Scanner,1,1,3,12,Nike/Winflo 4,10 M,csafe_jekruse,Binary Blue/white-black,L
111638L_20180214_2_2_2_csafe_hanrahan.tiff,2D Scanner,2,2,1,111,Nike/Winflo 4,8.5 W,csafe_hanrahan,Black/white-racer pink,L
031126L_20171110_2_2_2_csafe_bpbryson.tiff,2D Scanner,2,2,0,31,Nike/Winflo 4,10 M,csafe_bpbryson,Athracite/dark grey-black,L
147743L_20180404_2_1_2_csafe_tpashek.tiff,2D Scanner,1,2,2,147,Nike/Winflo 4,8.5 W,csafe_tpashek,Black/white-dark grey,L
080478R_20180113_2_2_1_Silerio-Kruse.tiff,2D Scanner,2,1,0,80,Nike/Winflo 4,10.5 M,Silerio-Kruse,Black/white-dark grey,R
003859R_20180124_2_2_1_csafe_boekhoff.tiff,2D Scanner,2,1,1,3,Adidas/Seeley,7 W,csafe_boekhoff,Black,R
052702R_20180131_2_1_1_csafe_hanrahan.tiff,2D Scanner,1,1,1,52,Nike/Winflo 4,8 W,csafe_hanrahan,Black/white-racer pink,R
107614R_20180328_2_1_1_csafe_boekhoff.tiff,2D Scanner,1,1,2,107,Nike/Winflo 4,8.5 W,csafe_boekhoff,Black/white-racer pink,R
038400L_20180418_2_1_1_csafe_jekruse.tiff,2D Scanner,1,1,3,38,Nike/Winflo 4,10 M,csafe_jekruse,Binary Blue/white-black,L
152997R_20180113_2_2_2_Silerio-Kruse.tiff,2D Scanner,2,2,0,152,Nike/Winflo 4,10 M,Silerio-Kruse,Athracite/dark grey-black,R
065344R_20180418_2_1_1_csafe_hanrahan.tiff,2D Scanner,1,1,3,65,Nike/Winflo 4,8.5 W,csafe_hanrahan,Glacier-grey/black-anthracite,R
105050R_20180214_2_2_2_csafe_jekruse.tiff,2D Scanner,2,2,1,105,Nike/Winflo 4,10.5 M,csafe_jekruse,Binary Blue/white-black,R
047902R_20180131_2_2_1_csafe_hanrahan.tiff,2D Scanner,2,1,1,47,Nike/Winflo 4,8 W,csafe_hanrahan,Black/white-racer pink,R
079218L_20180113_2_1_1_Silerio_Kruse.tiff,2D Scanner,1,1,0,79,Adidas/Seeley,10.5 M,Silerio_Kruse,White/Bright Blue,L
020544L_20171030_2_2_2_csafe_tpashek.tiff,2D Scanner,2,2,0,20,Nike/Winflo 4,8 W,csafe_tpashek,Black/white-dark grey,L
049924L_20180131_2_2_2_csafe_jekruse.tiff,2D Scanner,2,2,1,49,Nike/Winflo 4,10.5 M,csafe_jekruse,Athracite/dark grey-black,L
131648R_20180111_2_1_1_csafe_boekhoff.tiff,2D Scanner,1,1,0,131,Nike/Winflo 4,8 W,csafe_boekhoff,Black/white-dark grey,R
058169L_20171113_2_2_2_csafe_bpbryson.tiff,2D Scanner,2,2,0,58,Adidas/Seeley,7 W,csafe_bpbryson,Grey,L
112033R_20180214_2_2_1_csafe_jekruse.tiff,2D Scanner,2,1,1,112,Nike/Winflo 4,10.5 M,csafe_jekruse,Binary Blue/white-black,R
104052R_20180214_2_2_2_csafe_jekruse.tiff,2D Scanner,2,2,1,104,Nike/Winflo 4,10.5 M,csafe_jekruse,Athracite/dark grey-black,R
126068L_20180404_2_1_1_csafe_hanrahan.tiff,2D Scanner,1,1,2,126,Nike/Winflo 4,8.5 W,csafe_hanrahan,Glacier-grey/black-anthracite,L
041725L_20180418_2_2_1_csafe_hanrahan.tiff,2D Scanner,2,1,3,41,Nike/Winflo 4,8 W,csafe_hanrahan,Black/white-racer pink,L
090449R_20180207_2_1_1_csafe_boekhoff.tiff,2D Scanner,1,1,1,90,Nike/Winflo 4,8.5 W,csafe_boekhoff,Glacier-grey/black-anthracite,R
142695R_20180502_2_2_2_jekruse.tiff,2D Scanner,2,2,3,142,Nike/Winflo 4,8 W,jekruse,Glacier-grey/black-anthracite,R
060465R_20180131_2_1_2_csafe_hanrahan.tiff,2D Scanner,1,2,1,60,Nike/Winflo 4,8.5 W,csafe_hanrahan,Black/white-racer pink,R
020574R_20180228_2_2_2_csafe_boekhoff.tiff,2D Scanner,2,2,2,20,Nike/Winflo 4,8 W,csafe_boekhoff,Black/white-dark grey,R
029708R_20171031_2_1_2_csafe_bpbryson.tiff,2D Scanner,1,2,0,29,Nike/Winflo 4,10.5 M,csafe_bpbryson,Athracite/dark grey-black,R
062481R_20180207_2_1_1_csafe_hanrahan.tiff,2D Scanner,1,1,1,62,Nike/Winflo 4,8 W,csafe_hanrahan,Glacier-grey/black-anthracite,R
085767R_20180321_2_2_2_csafe_jekruse.tiff,2D Scanner,2,2,2,85,Adidas/Seeley,10 M,csafe_jekruse,Grey,R
036285L_20180131_2_1_2_csafe_hanrahan.tiff,2D Scanner,1,2,1,36,Adidas/Seeley,7.5 W,csafe_hanrahan,Grey,L
157104R_20180502_2_1_2_jekruse.tiff,2D Scanner,1,2,3,157,Nike/Winflo 4,8.5 W,jekruse,Black/white-dark grey,R
021667R_20180124_2_1_2_csafe_tpashek.tiff,2D Scanner,1,2,1,21,Nike/Winflo 4,8.5 W,csafe_tpashek,Glacier-grey/black-anthracite,R
018980L_20180305_2_2_2_csafe_bpbryson.tiff,2D Scanner,2,2,2,18,Nike/Winflo 4,10 M,csafe_bpbryson,Athracite/dark grey-black,L
131648R_20180404_2_2_1_csafe_hanrahan.tiff,2D Scanner,2,1,2,131,Nike/Winflo 4,8 W,csafe_hanrahan,Black/white-dark grey,R
078523L_20180425_2_2_1_csafe_jekruse.tiff,2D Scanner,2,1,3,78,Adidas/Seeley,10 M,csafe_jekruse,Black,L
151871L_20180409_2_2_1_csafe_bpbryson.tiff,2D Scanner,2,1,2,151,Nike/Winflo 4,10 M,csafe_bpbryson,Black/white-dark grey,L
064116L_20180112_2_1_1_csafe_jekruse.tiff,2D Scanner,1,1,0,64,Nike/Winflo 4,10.5 M,csafe_jekruse,Glacier-grey/black-anthracite,L
013609R_20180124_2_1_1_csafe_tpashek.tiff,2D Scanner,1,1,1,13,Nike/Winflo 4,8.5 W,csafe_tpashek,Glacier-grey/black-anthracite,R
096631L_20180214_2_2_2_csafe_hanrahan.tiff,2D Scanner,2,2,1,96,Nike/Winflo 4,8.5 W,csafe_hanrahan,Black/white-racer pink,L
138432R_20180409_2_1_1_csafe_bpbryson.tiff,2D Scanner,1,1,2,138,Adidas/Seeley,10.5 M,csafe_bpbryson,Black,R
054987R_20180131_2_1_2_csafe_tpashek.tiff,2D Scanner,1,2,1,54,Nike/Winflo 4,8.5 W,csafe_tpashek,Black/white-dark grey,R
046013L_20171106_2_2_2_csafe_tpashek.tiff,2D Scanner,2,2,0,46,Nike/Winflo 4,8.5 W,csafe_tpashek,Glacier-grey/black-anthracite,L
053470L_20171113_2_2_1_csafe_bpbryson.tiff,2D Scanner,2,1,0,53,Nike/Winflo 4,8 W,csafe_bpbryson,Black/white-racer pink,L
103880R_20180509_2_2_2_jekruse.tiff,2D Scanner,2,2,3,103,Nike/Winflo 4,10.5 M,jekruse,Black/white-dark grey,R
148763L_20180404_2_2_2_csafe_tpashek.tiff,2D Scanner,2,2,2,148,Nike/Winflo 4,8 W,csafe_tpashek,Black/white-dark grey,L
062481R_20180418_2_1_1_csafe_hanrahan.tiff,2D Scanner,1,1,3,62,Nike/Winflo 4,8 W,csafe_hanrahan,Glacier-grey/black-anthracite,R
021345L_20171030_2_1_1_csafe_tpashek.tiff,2D Scanner,1,1,0,21,Nike/Winflo 4,8.5 W,csafe_tpashek,Glacier-grey/black-anthracite,L
155006R_20180509_2_2_2_jekruse.tiff,2D Scanner,2,2,3,155,Adidas/Seeley,10 M,jekruse,Black,R
145658L_20180606_2_2_2_jekruse.tiff,2D Scanner,2,2,3,145,Nike/Winflo 4,8.5 W,jekruse,Black/white-dark grey,L
099390L_20180214_2_1_1_csafe_tpashek.tiff,2D Scanner,1,1,1,99,Adidas/Seeley,7.5 W,csafe_tpashek,Mystery Red/Pale Nude,L
096631L_20180328_2_2_1_csafe_tpashek.tiff,2D Scanner,2,1,2,96,Nike/Winflo 4,8.5 W,csafe_tpashek,Black/white-racer pink,L
113338R_20180214_2_2_2_csafe_jekruse.tiff,2D Scanner,2,2,1,113,Nike/Winflo 4,10 M,csafe_jekruse,Binary Blue/white-black,R
075110R_20180111_2_1_2_csafe_hanrahan.tiff,2D Scanner,1,2,0,75,Nike/Winflo 4,8 W,csafe_hanrahan,Black/white-racer pink,R
084811L_20180425_2_1_1_csafe_boekhoff.tiff,2D Scanner,1,1,3,84,Adidas/Seeley,7 W,csafe_boekhoff,OG ADV,L
029708R_20180124_2_1_1_csafe_jekruse.tiff,2D Scanner,1,1,1,29,Nike/Winflo 4,10.5 M,csafe_jekruse,Athracite/dark grey-black,R
077082L_20180425_2_2_1_csafe_jekruse.tiff,2D Scanner,2,1,3,77,Adidas/Seeley,10.5 M,csafe_jekruse,OG ADV,L
031126L_20180131_2_2_2_csafe_jekruse.tiff,2D Scanner,2,2,1,31,Nike/Winflo 4,10 M,csafe_jekruse,Athracite/dark grey-black,L
134426L_20180404_2_1_1_csafe_tpashek.tiff,2D Scanner,1,1,2,134,Nike/Winflo 4,8 W,csafe_tpashek,Black/white-racer pink,L
071833R_20180111_2_2_2_csafe_hanrahan.tiff,2D Scanner,2,2,0,71,Nike/Winflo 4,8 W,csafe_hanrahan,Glacier-grey/black-anthracite,R
124627R_20180111_2_2_1_csafe_boekhoff.tiff,2D Scanner,2,1,0,124,Nike/Winflo 4,8 W,csafe_boekhoff,Black/white-dark grey,R
147937R_20180221_2_1_2_csafe_tpashek.tiff,2D Scanner,1,2,1,147,Nike/Winflo 4,8.5 W,csafe_tpashek,Black/white-dark grey,R
002054L_20180228_2_1_2_csafe_hanrahan.tiff,2D Scanner,1,2,2,2,Adidas/Seeley,7 W,csafe_hanrahan,Black,L
014450L_20180411_2_2_2_csafe_tpashek.tiff,2D Scanner,2,2,3,14,Nike/Winflo 4,8.5 W,csafe_tpashek,Glacier-grey/black-anthracite,L
030704R_20171030_2_2_2_csafe_tpashek.tiff,2D Scanner,2,2,0,30,Nike/Winflo 4,8 W,csafe_tpashek,Black/white-dark grey,R
009872R_20180124_2_1_1_csafe_tpashek.tiff,2D Scanner,1,1,1,9,Adidas/Seeley,7 W,csafe_tpashek,Black,R
115127R_20180214_2_2_2_csafe_jekruse.tiff,2D Scanner,2,2,1,115,Nike/Winflo 4,10.5 M,csafe_jekruse,Athracite/dark grey-black,R
102420R_20180113_2_2_1_Silerio-Kruse.tiff,2D Scanner,2,1,0,102,Nike/Winflo 4,10.5 M,Silerio-Kruse,Athracite/dark grey-black,R
028391R_20180411_2_1_2_csafe_tpashek.tiff,2D Scanner,1,2,3,28,Nike/Winflo 4,8.5 W,csafe_tpashek,Black/white-dark grey,R
015651L_20180411_2_2_2_csafe_jekruse.tiff,2D Scanner,2,2,3,15,Nike/Winflo 4,10.5 M,csafe_jekruse,Black/white-dark grey,L
033561R_20180307_2_2_2_csafe_boekhoff.tiff,2D Scanner,2,2,2,33,Nike/Winflo 4,8.5 W,csafe_boekhoff,Glacier-grey/black-anthracite,R
070215R_20180207_2_2_2_csafe_jekruse.tiff,2D Scanner,2,2,1,70,Nike/Winflo 4,10 M,csafe_jekruse,Binary Blue/white-black,R
087785R_20180425_2_1_2_csafe_boekhoff.tiff,2D Scanner,1,2,3,87,Adidas/Seeley,7.5 W,csafe_boekhoff,Grey,R
046013L_20171106_2_1_2_csafe_tpashek.tiff,2D Scanner,1,2,0,46,Nike/Winflo 4,8.5 W,csafe_tpashek,Glacier-grey/black-anthracite,L
076275L_20180112_2_2_1_csafe_jekruse.tiff,2D Scanner,2,1,0,76,Nike/Winflo 4,10 M,csafe_jekruse,Black/white-dark grey,L
036893R_20171106_2_2_1_csafe_tpashek.tiff,2D Scanner,2,1,0,36,Adidas/Seeley,7.5 W,csafe_tpashek,Grey,R
021667R_20180124_2_2_2_csafe_tpashek.tiff,2D Scanner,2,2,1,21,Nike/Winflo 4,8.5 W,csafe_tpashek,Glacier-grey/black-anthracite,R
068320L_20180425_2_1_1_csafe_boekhoff.tiff,2D Scanner,1,1,3,68,Adidas/Seeley,7.5 W,csafe_boekhoff,Black,L
046013L_20180307_2_1_1_csafe_boekhoff.tiff,2D Scanner,1,1,2,46,Nike/Winflo 4,8.5 W,csafe_boekhoff,Glacier-grey/black-anthracite,L
007961L_20180124_2_2_1_csafe_bryson.tiff,2D Scanner,2,1,1,7,Adidas/Seeley,10 M,csafe_bryson,Blue night/running-white,L
065231L_20180321_2_2_2_csafe_tpashek.tiff,2D Scanner,2,2,2,65,Nike/Winflo 4,8.5 W,csafe_tpashek,Glacier-grey/black-anthracite,L
022867R_20171031_2_1_1_csafe_bpbryson.tiff,2D Scanner,1,1,0,22,Nike/Winflo 4,10.5 M,csafe_bpbryson,Black/white-dark grey,R
136346L_20180502_2_1_2_jekruse.tiff,2D Scanner,1,2,3,136,Nike/Winflo 4,8 W,jekruse,Black/white-dark grey,L
062813L_20180111_2_1_2_csafe_hanrahan.tiff,2D Scanner,1,2,0,62,Nike/Winflo 4,8 W,csafe_hanrahan,Glacier-grey/black-anthracite,L
083929R_20180425_2_1_1_tiltonm.tiff,2D Scanner,1,1,3,83,Nike/Winflo 4,8 W,tiltonm,Black/white-racer pink,R
045684L_20180307_2_1_1_csafe_boekhoff.tiff,2D Scanner,1,1,2,45,Nike/Winflo 4,8 W,csafe_boekhoff,Black/white-dark grey,L
028391R_20180124_2_2_2_csafe_boekhoff.tiff,2D Scanner,2,2,1,28,Nike/Winflo 4,8.5 W,csafe_boekhoff,Black/white-dark grey,R
122398R_20180404_2_1_1_csafe_tpashek.tiff,2D Scanner,1,1,2,122,Nike/Winflo 4,8 W,csafe_tpashek,Black/white-dark grey,R
141427R_20180502_2_1_1_jekruse.tiff,2D Scanner,1,1,3,141,Nike/Winflo 4,8.5 W,jekruse,Black/white-racer pink,R
051403L_20180319_2_1_2_csafe_bpbryson.tiff,2D Scanner,1,2,2,51,Nike/Winflo 4,10 M,csafe_bpbryson,Athracite/dark grey-black,L
019546L_20180411_2_1_2_csafe_hanrahan.tiff,2D Scanner,1,2,3,19,Nike/Winflo 4,8 W,csafe_hanrahan,Black/white-dark grey,L
073367L_20180425_2_2_2_csafe_boekhoff.tiff,2D Scanner,2,2,3,73,Nike/Winflo 4,8.5 W,csafe_boekhoff,Glacier-grey/black-anthracite,L
096631L_20180111_2_2_2_csafe_hanrahan.tiff,2D Scanner,2,2,0,96,Nike/Winflo 4,8.5 W,csafe_hanrahan,Black/white-racer pink,L
102154L_20180402_2_2_1_csafe_bpbryson.tiff,2D Scanner,2,1,2,102,Nike/Winflo 4,10.5 M,csafe_bpbryson,Athracite/dark grey-black,L
152997R_20180409_2_2_1_csafe_bpbryson.tiff,2D Scanner,2,1,2,152,Nike/Winflo 4,10 M,csafe_bpbryson,Athracite/dark grey-black,R
097195R_20180516_2_1_2_tiltonm.tiff,2D Scanner,1,2,3,97,Nike/Winflo 4,8 W,tiltonm,Black/white-racer pink,R
044022R_20180418_2_2_2_csafe_jekruse.tiff,2D Scanner,2,2,3,44,Adidas/Seeley,10.5 M,csafe_jekruse,Grey,R
075718L_20180321_2_1_2_csafe_boekhoff.tiff,2D Scanner,1,2,2,75,Nike/Winflo 4,8 W,csafe_boekhoff,Black/white-racer pink,L
002898R_20180124_2_1_1_csafe_boekhoff.tiff,2D Scanner,1,1,1,2,Adidas/Seeley,7 W,csafe_boekhoff,Black,R
033281L_20180131_2_2_2_csafe_hanrahan.tiff,2D Scanner,2,2,1,33,Nike/Winflo 4,8.5 W,csafe_hanrahan,Glacier-grey/black-anthracite,L
109852L_20180509_2_2_2_tiltonm.tiff,2D Scanner,2,2,3,109,Nike/Winflo 4,8.5 W,tiltonm,Black/white-dark grey,L
103485L_20180214_2_1_2_csafe_jekruse.tiff,2D Scanner,1,2,1,103,Nike/Winflo 4,10.5 M,csafe_jekruse,Black/white-dark grey,L
121753L_20180221_2_1_1_csafe_hanrahan.tiff,2D Scanner,1,1,1,121,Adidas/Seeley,7.5 W,csafe_hanrahan,Black,L
104052R_20180402_2_1_1_csafe_bpbryson.tiff,2D Scanner,1,1,2,104,Nike/Winflo 4,10.5 M,csafe_bpbryson,Athracite/dark grey-black,R
143313L_20180111_2_1_1_csafe_boekhoff.tiff,2D Scanner,1,1,0,143,Nike/Winflo 4,8.5 W,csafe_boekhoff,Black/white-dark grey,L
144363L_20180113_2_1_2_Silerio-Kruse.tiff,2D Scanner,1,2,0,144,Nike/Winflo 4,10.5 M,Silerio-Kruse,Black/white-dark grey,L
142930L_20180502_2_1_2_jekruse.tiff,2D Scanner,1,2,3,142,Nike/Winflo 4,8 W,jekruse,Glacier-grey/black-anthracite,L
080592L_20180321_2_1_1_csafe_jekruse.tiff,2D Scanner,1,1,2,80,Nike/Winflo 4,10.5 M,csafe_jekruse,Black/white-dark grey,L
057735R_20180418_2_2_2_csafe_jekruse.tiff,2D Scanner,2,2,3,57,Adidas/Seeley,10.5 M,csafe_jekruse,Black,R
107614R_20180328_2_1_2_csafe_boekhoff.tiff,2D Scanner,1,2,2,107,Nike/Winflo 4,8.5 W,csafe_boekhoff,Black/white-racer pink,R
001732L_20180418_2_2_2_csafe_jekruse.tiff,2D Scanner,2,2,3,1,Nike/Winflo 4,10.5 M,csafe_jekruse,Athracite/dark grey-black,L
090160L_20180207_2_1_1_csafe_boekhoff.tiff,2D Scanner,1,1,1,90,Nike/Winflo 4,8.5 W,csafe_boekhoff,Glacier-grey/black-anthracite,L
028882L_20171030_2_1_1_csafe_tpashek.tiff,2D Scanner,1,1,0,28,Nike/Winflo 4,8.5 W,csafe_tpashek,Black/white-dark grey,L
086457L_20180111_2_1_1_csafe_hanrahan.tiff,2D Scanner,1,1,0,86,Adidas/Seeley,7 W,csafe_hanrahan,Grey,L
115127R_20180402_2_2_1_csafe_bpbryson.tiff,2D Scanner,2,1,2,115,Nike/Winflo 4,10.5 M,csafe_bpbryson,Athracite/dark grey-black,R
082497L_20180111_2_1_1_csafe_hanrahan.tiff,2D Scanner,1,1,0,82,Nike/Winflo 4,8 W,csafe_hanrahan,Black/white-dark grey,L
139817R_20180111_2_2_1_csafe_boekhoff.tiff,2D Scanner,2,1,0,139,Nike/Winflo 4,8 W,csafe_boekhoff,Black/white-racer pink,R
136346L_20180502_2_1_1_jekruse.tiff,2D Scanner,1,1,3,136,Nike/Winflo 4,8 W,jekruse,Black/white-dark grey,L
156625R_20180113_2_1_1_Silerio-Kruse.tiff,2D Scanner,1,1,0,156,Adidas/Seeley,10 M,Silerio-Kruse,Black,R
090160L_20180207_2_1_2_csafe_boekhoff.tiff,2D Scanner,1,2,1,90,Nike/Winflo 4,8.5 W,csafe_boekhoff,Glacier-grey/black-anthracite,L
117875R_20180328_2_2_1_csafe_boekhoff.tiff,2D Scanner,2,1,2,117,Nike/Winflo 4,8.5 W,csafe_boekhoff,Black/white-dark grey,R
074540R_20180207_2_2_1_csafe_boekhoff.tiff,2D Scanner,2,1,1,74,Nike/Winflo 4,8 W,csafe_boekhoff,Black/white-racer pink,R
129401L_20180404_2_1_1_csafe_tpashek.tiff,2D Scanner,1,1,2,129,Nike/Winflo 4,8.5 W,csafe_tpashek,Glacier-grey/black-anthracite,L
092216L_20180111_2_2_1_csafe_hanrahan.tiff,2D Scanner,2,1,0,92,Adidas/Seeley,7 W,csafe_hanrahan,Mystery Red/Pale Nude,L
115334L_20180113_2_2_2_Silerio-Kruse.tiff,2D Scanner,2,2,0,115,Nike/Winflo 4,10.5 M,Silerio-Kruse,Athracite/dark grey-black,L
